anio,provincia,sexo,edad,cobertura_medica,cantidad
2010,78,Mujer,67,Programas o planes estatales de salud,24.0
2010,78,Varón,67,Programas o planes estatales de salud,19.0
2010,78,Mujer,68,"No tiene obra social, prepaga o plan estatal",48.0
2010,78,Varón,68,"No tiene obra social, prepaga o plan estatal",47.0
2010,78,Mujer,68,Obra social o prepaga (incluye PAMI),429.0
2010,78,Varón,68,Obra social o prepaga (incluye PAMI),442.0
2010,78,Mujer,68,Programas o planes estatales de salud,16.0
2010,78,Varón,68,Programas o planes estatales de salud,16.0
2010,78,Mujer,69,"No tiene obra social, prepaga o plan estatal",12.0
2010,78,Varón,69,"No tiene obra social, prepaga o plan estatal",34.0
2010,78,Mujer,69,Obra social o prepaga (incluye PAMI),487.0
2010,78,Varón,69,Obra social o prepaga (incluye PAMI),375.0
2010,78,Mujer,69,Programas o planes estatales de salud,11.0
2010,78,Varón,69,Programas o planes estatales de salud,30.0
2010,78,Varón,70,"No tiene obra social, prepaga o plan estatal",47.0
2010,78,Mujer,70,"No tiene obra social, prepaga o plan estatal",19.0
2010,78,Varón,70,Obra social o prepaga (incluye PAMI),372.0
2010,78,Mujer,70,Obra social o prepaga (incluye PAMI),405.0
2010,78,Varón,70,Programas o planes estatales de salud,13.0
2010,78,Mujer,70,Programas o planes estatales de salud,12.0
2010,78,Mujer,71,"No tiene obra social, prepaga o plan estatal",7.0
2010,78,Varón,71,"No tiene obra social, prepaga o plan estatal",16.0
2010,78,Varón,71,Obra social o prepaga (incluye PAMI),350.0
2010,78,Mujer,71,Obra social o prepaga (incluye PAMI),426.0
2010,78,Mujer,71,Programas o planes estatales de salud,7.0
2010,78,Varón,71,Programas o planes estatales de salud,11.0
2010,78,Varón,72,"No tiene obra social, prepaga o plan estatal",23.0
2010,78,Mujer,72,"No tiene obra social, prepaga o plan estatal",14.0
2010,78,Varón,72,Obra social o prepaga (incluye PAMI),363.0
2010,78,Mujer,72,Obra social o prepaga (incluye PAMI),304.0
2010,78,Varón,72,Programas o planes estatales de salud,5.0
2010,78,Mujer,72,Programas o planes estatales de salud,13.0
2010,78,Varón,73,"No tiene obra social, prepaga o plan estatal",13.0
2010,78,Mujer,73,"No tiene obra social, prepaga o plan estatal",7.0
2010,78,Varón,73,Obra social o prepaga (incluye PAMI),253.0
2010,78,Mujer,73,Obra social o prepaga (incluye PAMI),356.0
2010,78,Varón,73,Programas o planes estatales de salud,11.0
2010,78,Mujer,73,Programas o planes estatales de salud,10.0
2010,78,Varón,74,"No tiene obra social, prepaga o plan estatal",14.0
2010,78,Mujer,74,"No tiene obra social, prepaga o plan estatal",14.0
2010,78,Varón,74,Obra social o prepaga (incluye PAMI),259.0
2010,78,Mujer,74,Obra social o prepaga (incluye PAMI),346.0
2010,78,Varón,74,Programas o planes estatales de salud,5.0
2010,78,Mujer,74,Programas o planes estatales de salud,14.0
2010,78,Mujer,75,"No tiene obra social, prepaga o plan estatal",11.0
2010,78,Varón,75,"No tiene obra social, prepaga o plan estatal",23.0
2010,78,Varón,75,Obra social o prepaga (incluye PAMI),213.0
2010,78,Mujer,75,Obra social o prepaga (incluye PAMI),274.0
2010,78,Varón,75,Programas o planes estatales de salud,10.0
2010,78,Mujer,75,Programas o planes estatales de salud,15.0
2010,78,Varón,76,"No tiene obra social, prepaga o plan estatal",17.0
2010,78,Mujer,76,"No tiene obra social, prepaga o plan estatal",14.0
2010,78,Varón,76,Obra social o prepaga (incluye PAMI),224.0
2010,78,Mujer,76,Obra social o prepaga (incluye PAMI),255.0
2010,78,Varón,76,Programas o planes estatales de salud,22.0
2010,78,Mujer,76,Programas o planes estatales de salud,15.0
2010,78,Varón,77,"No tiene obra social, prepaga o plan estatal",9.0
2010,78,Mujer,77,"No tiene obra social, prepaga o plan estatal",7.0
2010,78,Varón,77,Obra social o prepaga (incluye PAMI),244.0
2010,78,Mujer,77,Obra social o prepaga (incluye PAMI),221.0
2010,78,Varón,77,Programas o planes estatales de salud,3.0
2010,78,Mujer,77,Programas o planes estatales de salud,4.0
2010,78,Varón,78,"No tiene obra social, prepaga o plan estatal",14.0
2010,78,Mujer,78,"No tiene obra social, prepaga o plan estatal",4.0
2010,78,Varón,78,Obra social o prepaga (incluye PAMI),142.0
2010,78,Mujer,78,Obra social o prepaga (incluye PAMI),259.0
2010,78,Mujer,78,Programas o planes estatales de salud,3.0
2010,78,Varón,78,Programas o planes estatales de salud,3.0
2010,78,Mujer,79,"No tiene obra social, prepaga o plan estatal",12.0
2010,78,Varón,79,"No tiene obra social, prepaga o plan estatal",16.0
2010,78,Mujer,79,Obra social o prepaga (incluye PAMI),208.0
2010,78,Varón,79,Obra social o prepaga (incluye PAMI),166.0
2010,78,Mujer,79,Programas o planes estatales de salud,18.0
2010,78,Varón,79,Programas o planes estatales de salud,3.0
2010,78,Mujer,80,"No tiene obra social, prepaga o plan estatal",3.0
2010,78,Varón,80,"No tiene obra social, prepaga o plan estatal",7.0
2010,78,Mujer,80,Obra social o prepaga (incluye PAMI),241.0
2010,78,Varón,80,Obra social o prepaga (incluye PAMI),176.0
2010,78,Mujer,80,Programas o planes estatales de salud,10.0
2010,78,Varón,80,Programas o planes estatales de salud,6.0
2010,78,Varón,81,"No tiene obra social, prepaga o plan estatal",4.0
2010,78,Mujer,81,"No tiene obra social, prepaga o plan estatal",3.0
2010,78,Varón,81,Obra social o prepaga (incluye PAMI),134.0
2010,78,Mujer,81,Obra social o prepaga (incluye PAMI),184.0
2010,78,Varón,81,Programas o planes estatales de salud,1.0
2010,78,Mujer,81,Programas o planes estatales de salud,17.0
2010,78,Mujer,82,"No tiene obra social, prepaga o plan estatal",5.0
2010,78,Varón,82,"No tiene obra social, prepaga o plan estatal",22.0
2010,78,Mujer,82,Obra social o prepaga (incluye PAMI),123.0
2010,78,Varón,82,Obra social o prepaga (incluye PAMI),103.0
2010,78,Mujer,82,Programas o planes estatales de salud,0.0
2010,78,Varón,82,Programas o planes estatales de salud,4.0
2010,78,Mujer,83,"No tiene obra social, prepaga o plan estatal",12.0
2010,78,Varón,83,"No tiene obra social, prepaga o plan estatal",2.0
2010,78,Mujer,83,Obra social o prepaga (incluye PAMI),121.0
2010,78,Varón,83,Obra social o prepaga (incluye PAMI),105.0
2010,78,Mujer,83,Programas o planes estatales de salud,4.0
2010,78,Varón,83,Programas o planes estatales de salud,2.0
2010,78,Mujer,84,"No tiene obra social, prepaga o plan estatal",6.0
2010,78,Varón,84,"No tiene obra social, prepaga o plan estatal",7.0
2010,78,Varón,84,Obra social o prepaga (incluye PAMI),82.0
2010,78,Mujer,84,Obra social o prepaga (incluye PAMI),124.0
2010,78,Varón,84,Programas o planes estatales de salud,3.0
2010,78,Mujer,84,Programas o planes estatales de salud,3.0
2010,78,Varón,85,"No tiene obra social, prepaga o plan estatal",4.0
2010,78,Mujer,85,"No tiene obra social, prepaga o plan estatal",2.0
2010,78,Varón,85,Obra social o prepaga (incluye PAMI),105.0
2010,78,Mujer,85,Obra social o prepaga (incluye PAMI),113.0
2010,78,Varón,85,Programas o planes estatales de salud,5.0
2010,78,Mujer,85,Programas o planes estatales de salud,5.0
2010,78,Mujer,86,"No tiene obra social, prepaga o plan estatal",9.0
2010,78,Varón,86,"No tiene obra social, prepaga o plan estatal",2.0
2010,78,Mujer,86,Obra social o prepaga (incluye PAMI),79.0
2010,78,Varón,86,Obra social o prepaga (incluye PAMI),27.0
2010,78,Mujer,86,Programas o planes estatales de salud,0.0
2010,78,Varón,86,Programas o planes estatales de salud,1.0
2010,78,Mujer,87,"No tiene obra social, prepaga o plan estatal",2.0
2010,78,Varón,87,"No tiene obra social, prepaga o plan estatal",2.0
2010,78,Varón,87,Obra social o prepaga (incluye PAMI),45.0
2010,78,Mujer,87,Obra social o prepaga (incluye PAMI),78.0
2010,78,Mujer,87,Programas o planes estatales de salud,1.0
2010,78,Varón,87,Programas o planes estatales de salud,0.0
2010,78,Mujer,88,Obra social o prepaga (incluye PAMI),89.0
2010,78,Varón,88,Obra social o prepaga (incluye PAMI),56.0
2010,78,Mujer,88,Programas o planes estatales de salud,1.0
2010,78,Varón,88,Programas o planes estatales de salud,1.0
2010,78,Varón,89,"No tiene obra social, prepaga o plan estatal",4.0
2010,78,Mujer,89,"No tiene obra social, prepaga o plan estatal",4.0
2010,78,Mujer,89,Obra social o prepaga (incluye PAMI),85.0
2010,78,Varón,89,Obra social o prepaga (incluye PAMI),46.0
2010,78,Mujer,89,Programas o planes estatales de salud,0.0
2010,78,Varón,89,Programas o planes estatales de salud,1.0
2010,78,Varón,90,"No tiene obra social, prepaga o plan estatal",0.0
2010,78,Mujer,90,"No tiene obra social, prepaga o plan estatal",4.0
2010,78,Varón,90,Obra social o prepaga (incluye PAMI),20.0
2010,78,Mujer,90,Obra social o prepaga (incluye PAMI),40.0
2010,78,Varón,90,Programas o planes estatales de salud,1.0
2010,78,Mujer,90,Programas o planes estatales de salud,3.0
2010,78,Mujer,91,"No tiene obra social, prepaga o plan estatal",4.0
2010,78,Varón,91,"No tiene obra social, prepaga o plan estatal",1.0
2010,78,Mujer,91,Obra social o prepaga (incluye PAMI),11.0
2010,78,Varón,91,Obra social o prepaga (incluye PAMI),8.0
2010,78,Mujer,92,"No tiene obra social, prepaga o plan estatal",3.0
2010,78,Varón,92,"No tiene obra social, prepaga o plan estatal",1.0
2010,78,Mujer,92,Obra social o prepaga (incluye PAMI),27.0
2010,78,Varón,92,Obra social o prepaga (incluye PAMI),15.0
2010,78,Varón,92,Programas o planes estatales de salud,0.0
2010,78,Mujer,92,Programas o planes estatales de salud,1.0
2010,78,Varón,93,"No tiene obra social, prepaga o plan estatal",0.0
2010,78,Mujer,93,"No tiene obra social, prepaga o plan estatal",1.0
2010,78,Varón,93,Obra social o prepaga (incluye PAMI),1.0
2010,78,Mujer,93,Obra social o prepaga (incluye PAMI),28.0
2010,78,Mujer,94,"No tiene obra social, prepaga o plan estatal",1.0
2010,78,Varón,94,"No tiene obra social, prepaga o plan estatal",0.0
2010,78,Mujer,94,Obra social o prepaga (incluye PAMI),27.0
2010,78,Varón,94,Obra social o prepaga (incluye PAMI),6.0
2010,78,Varón,95,"No tiene obra social, prepaga o plan estatal",1.0
2010,78,Mujer,95,"No tiene obra social, prepaga o plan estatal",1.0
2010,78,Mujer,95,Obra social o prepaga (incluye PAMI),5.0
2010,78,Varón,95,Obra social o prepaga (incluye PAMI),4.0
2010,78,Varón,96,Obra social o prepaga (incluye PAMI),0.0
2010,78,Mujer,96,Obra social o prepaga (incluye PAMI),2.0
2010,78,Varón,96,Programas o planes estatales de salud,1.0
2010,78,Mujer,96,Programas o planes estatales de salud,0.0
2010,78,Varón,97,"No tiene obra social, prepaga o plan estatal",0.0
2010,78,Mujer,97,"No tiene obra social, prepaga o plan estatal",1.0
2010,78,Varón,97,Obra social o prepaga (incluye PAMI),0.0
2010,78,Mujer,97,Obra social o prepaga (incluye PAMI),5.0
2010,78,Varón,97,Programas o planes estatales de salud,0.0
2010,78,Mujer,97,Programas o planes estatales de salud,1.0
2010,78,Mujer,98,Obra social o prepaga (incluye PAMI),3.0
2010,78,Varón,98,Obra social o prepaga (incluye PAMI),10.0
2010,78,Varón,99,"No tiene obra social, prepaga o plan estatal",1.0
2010,78,Mujer,99,"No tiene obra social, prepaga o plan estatal",0.0
2010,78,Varón,99,Obra social o prepaga (incluye PAMI),0.0
2010,78,Mujer,99,Obra social o prepaga (incluye PAMI),1.0
2010,78,Varón,100,Programas o planes estatales de salud,1.0
2010,78,Mujer,100,Programas o planes estatales de salud,0.0
2010,78,Varón,104,Obra social o prepaga (incluye PAMI),1.0
2010,78,Mujer,104,Obra social o prepaga (incluye PAMI),0.0
2010,82,Mujer,0,"No tiene obra social, prepaga o plan estatal",10163.0
2010,82,Varón,0,"No tiene obra social, prepaga o plan estatal",10663.0
2010,82,Mujer,0,Obra social o prepaga (incluye PAMI),4750.0
2010,82,Varón,0,Obra social o prepaga (incluye PAMI),4917.0
2010,82,Mujer,0,Programas o planes estatales de salud,496.0
2010,82,Varón,0,Programas o planes estatales de salud,427.0
2010,82,Mujer,1,"No tiene obra social, prepaga o plan estatal",10212.0
2010,82,Varón,1,"No tiene obra social, prepaga o plan estatal",10200.0
2010,82,Mujer,1,Obra social o prepaga (incluye PAMI),5046.0
2010,82,Varón,1,Obra social o prepaga (incluye PAMI),5235.0
2010,82,Mujer,1,Programas o planes estatales de salud,556.0
2010,82,Varón,1,Programas o planes estatales de salud,545.0
2010,82,Varón,2,"No tiene obra social, prepaga o plan estatal",10612.0
2010,82,Mujer,2,"No tiene obra social, prepaga o plan estatal",9815.0
2010,82,Varón,2,Obra social o prepaga (incluye PAMI),5256.0
2010,82,Mujer,2,Obra social o prepaga (incluye PAMI),5223.0
2010,82,Mujer,2,Programas o planes estatales de salud,549.0
2010,82,Varón,2,Programas o planes estatales de salud,560.0
2010,82,Varón,3,"No tiene obra social, prepaga o plan estatal",10257.0
2010,82,Mujer,3,"No tiene obra social, prepaga o plan estatal",9848.0
2010,82,Mujer,3,Obra social o prepaga (incluye PAMI),4669.0
2010,82,Varón,3,Obra social o prepaga (incluye PAMI),5065.0
2010,82,Mujer,3,Programas o planes estatales de salud,514.0
2010,82,Varón,3,Programas o planes estatales de salud,447.0
2010,82,Varón,4,"No tiene obra social, prepaga o plan estatal",10197.0
2010,82,Mujer,4,"No tiene obra social, prepaga o plan estatal",9230.0
2010,82,Varón,4,Obra social o prepaga (incluye PAMI),5058.0
2010,82,Mujer,4,Obra social o prepaga (incluye PAMI),4924.0
2010,82,Varón,4,Programas o planes estatales de salud,613.0
2010,82,Mujer,4,Programas o planes estatales de salud,505.0
2010,82,Varón,5,"No tiene obra social, prepaga o plan estatal",10059.0
2010,82,Mujer,5,"No tiene obra social, prepaga o plan estatal",9834.0
2010,82,Varón,5,Obra social o prepaga (incluye PAMI),4711.0
2010,82,Mujer,5,Obra social o prepaga (incluye PAMI),4890.0
2010,82,Mujer,5,Programas o planes estatales de salud,545.0
2010,82,Varón,5,Programas o planes estatales de salud,437.0
2010,82,Varón,6,"No tiene obra social, prepaga o plan estatal",10765.0
2010,82,Mujer,6,"No tiene obra social, prepaga o plan estatal",10493.0
2010,82,Mujer,6,Obra social o prepaga (incluye PAMI),4854.0
2010,82,Varón,6,Obra social o prepaga (incluye PAMI),4922.0
2010,82,Mujer,6,Programas o planes estatales de salud,489.0
2010,82,Varón,6,Programas o planes estatales de salud,594.0
2010,82,Varón,7,"No tiene obra social, prepaga o plan estatal",11391.0
2010,82,Mujer,7,"No tiene obra social, prepaga o plan estatal",10673.0
2010,82,Varón,7,Obra social o prepaga (incluye PAMI),4772.0
2010,82,Mujer,7,Obra social o prepaga (incluye PAMI),4695.0
2010,82,Varón,7,Programas o planes estatales de salud,565.0
2010,82,Mujer,7,Programas o planes estatales de salud,427.0
2010,82,Varón,8,"No tiene obra social, prepaga o plan estatal",10821.0
2010,82,Mujer,8,"No tiene obra social, prepaga o plan estatal",10213.0
2010,82,Varón,8,Obra social o prepaga (incluye PAMI),4738.0
2010,82,Mujer,8,Obra social o prepaga (incluye PAMI),4532.0
2010,82,Varón,8,Programas o planes estatales de salud,552.0
2010,82,Mujer,8,Programas o planes estatales de salud,467.0
2010,82,Varón,9,"No tiene obra social, prepaga o plan estatal",10854.0
2010,82,Mujer,9,"No tiene obra social, prepaga o plan estatal",10268.0
2010,82,Mujer,9,Obra social o prepaga (incluye PAMI),4620.0
2010,82,Varón,9,Obra social o prepaga (incluye PAMI),4630.0
2010,82,Varón,9,Programas o planes estatales de salud,479.0
2010,82,Mujer,9,Programas o planes estatales de salud,488.0
2010,82,Varón,10,"No tiene obra social, prepaga o plan estatal",11371.0
2010,82,Mujer,10,"No tiene obra social, prepaga o plan estatal",11187.0
2010,82,Mujer,10,Obra social o prepaga (incluye PAMI),4467.0
2010,82,Varón,10,Obra social o prepaga (incluye PAMI),4722.0
2010,82,Varón,10,Programas o planes estatales de salud,566.0
2010,82,Mujer,10,Programas o planes estatales de salud,529.0
2010,82,Mujer,11,"No tiene obra social, prepaga o plan estatal",10909.0
2010,82,Varón,11,"No tiene obra social, prepaga o plan estatal",11030.0
2010,82,Mujer,11,Obra social o prepaga (incluye PAMI),4524.0
2010,82,Varón,11,Obra social o prepaga (incluye PAMI),4265.0
2010,82,Varón,11,Programas o planes estatales de salud,552.0
2010,82,Mujer,11,Programas o planes estatales de salud,523.0
2010,82,Varón,12,"No tiene obra social, prepaga o plan estatal",11032.0
2010,82,Mujer,12,"No tiene obra social, prepaga o plan estatal",10762.0
2010,82,Varón,12,Obra social o prepaga (incluye PAMI),4559.0
2010,82,Mujer,12,Obra social o prepaga (incluye PAMI),4012.0
2010,82,Mujer,12,Programas o planes estatales de salud,471.0
2010,82,Varón,12,Programas o planes estatales de salud,585.0
2010,82,Varón,13,"No tiene obra social, prepaga o plan estatal",10955.0
2010,82,Mujer,13,"No tiene obra social, prepaga o plan estatal",10524.0
2010,82,Varón,13,Obra social o prepaga (incluye PAMI),4365.0
2010,82,Mujer,13,Obra social o prepaga (incluye PAMI),4216.0
2010,82,Varón,13,Programas o planes estatales de salud,570.0
2010,82,Mujer,13,Programas o planes estatales de salud,550.0
2010,82,Mujer,14,"No tiene obra social, prepaga o plan estatal",11645.0
2010,82,Varón,14,"No tiene obra social, prepaga o plan estatal",11855.0
2010,82,Varón,14,Obra social o prepaga (incluye PAMI),4728.0
2010,82,Mujer,14,Obra social o prepaga (incluye PAMI),4426.0
2010,82,Mujer,14,Programas o planes estatales de salud,521.0
2010,82,Varón,14,Programas o planes estatales de salud,595.0
2010,82,Varón,15,"No tiene obra social, prepaga o plan estatal",11511.0
2010,82,Mujer,15,"No tiene obra social, prepaga o plan estatal",11836.0
2010,82,Mujer,15,Obra social o prepaga (incluye PAMI),4443.0
2010,82,Varón,15,Obra social o prepaga (incluye PAMI),4379.0
2010,82,Varón,15,Programas o planes estatales de salud,530.0
2010,82,Mujer,15,Programas o planes estatales de salud,499.0
2010,82,Varón,16,"No tiene obra social, prepaga o plan estatal",11519.0
2010,82,Mujer,16,"No tiene obra social, prepaga o plan estatal",11298.0
2010,82,Varón,16,Obra social o prepaga (incluye PAMI),4441.0
2010,82,Mujer,16,Obra social o prepaga (incluye PAMI),4289.0
2010,82,Mujer,16,Programas o planes estatales de salud,478.0
2010,82,Varón,16,Programas o planes estatales de salud,497.0
2010,82,Mujer,17,"No tiene obra social, prepaga o plan estatal",11150.0
2010,82,Varón,17,"No tiene obra social, prepaga o plan estatal",11409.0
2010,82,Mujer,17,Obra social o prepaga (incluye PAMI),4632.0
2010,82,Varón,17,Obra social o prepaga (incluye PAMI),4364.0
2010,82,Mujer,17,Programas o planes estatales de salud,471.0
2010,82,Varón,17,Programas o planes estatales de salud,495.0
2010,82,Varón,18,"No tiene obra social, prepaga o plan estatal",11730.0
2010,82,Mujer,18,"No tiene obra social, prepaga o plan estatal",11823.0
2010,82,Varón,18,Obra social o prepaga (incluye PAMI),14747.0
2010,82,Mujer,18,Obra social o prepaga (incluye PAMI),15644.0
2010,82,Mujer,18,Programas o planes estatales de salud,465.0
2010,82,Varón,18,Programas o planes estatales de salud,521.0
2010,82,Mujer,19,"No tiene obra social, prepaga o plan estatal",12227.0
2010,82,Varón,19,"No tiene obra social, prepaga o plan estatal",12411.0
2010,82,Varón,19,Obra social o prepaga (incluye PAMI),15762.0
2010,82,Mujer,19,Obra social o prepaga (incluye PAMI),16069.0
2010,82,Varón,19,Programas o planes estatales de salud,569.0
2010,82,Mujer,19,Programas o planes estatales de salud,523.0
2010,82,Varón,20,"No tiene obra social, prepaga o plan estatal",11597.0
2010,82,Mujer,20,"No tiene obra social, prepaga o plan estatal",11482.0
2010,82,Varón,20,Obra social o prepaga (incluye PAMI),15746.0
2010,82,Mujer,20,Obra social o prepaga (incluye PAMI),16122.0
2010,82,Varón,20,Programas o planes estatales de salud,500.0
2010,82,Mujer,20,Programas o planes estatales de salud,415.0
2010,82,Varón,21,"No tiene obra social, prepaga o plan estatal",12126.0
2010,82,Mujer,21,"No tiene obra social, prepaga o plan estatal",12438.0
2010,82,Varón,21,Obra social o prepaga (incluye PAMI),13667.0
2010,82,Mujer,21,Obra social o prepaga (incluye PAMI),13675.0
2010,82,Varón,21,Programas o planes estatales de salud,568.0
2010,82,Mujer,21,Programas o planes estatales de salud,406.0
2010,82,Varón,22,"No tiene obra social, prepaga o plan estatal",11599.0
2010,82,Mujer,22,"No tiene obra social, prepaga o plan estatal",11855.0
2010,82,Mujer,22,Obra social o prepaga (incluye PAMI),14411.0
2010,82,Varón,22,Obra social o prepaga (incluye PAMI),13760.0
2010,82,Varón,22,Programas o planes estatales de salud,645.0
2010,82,Mujer,22,Programas o planes estatales de salud,362.0
2010,82,Varón,23,"No tiene obra social, prepaga o plan estatal",10856.0
2010,82,Mujer,23,"No tiene obra social, prepaga o plan estatal",11276.0
2010,82,Varón,23,Obra social o prepaga (incluye PAMI),15199.0
2010,82,Mujer,23,Obra social o prepaga (incluye PAMI),14664.0
2010,82,Varón,23,Programas o planes estatales de salud,475.0
2010,82,Mujer,23,Programas o planes estatales de salud,419.0
2010,82,Mujer,24,"No tiene obra social, prepaga o plan estatal",10745.0
2010,82,Varón,24,"No tiene obra social, prepaga o plan estatal",10786.0
2010,82,Mujer,24,Obra social o prepaga (incluye PAMI),15520.0
2010,82,Varón,24,Obra social o prepaga (incluye PAMI),15214.0
2010,82,Mujer,24,Programas o planes estatales de salud,383.0
2010,82,Varón,24,Programas o planes estatales de salud,624.0
2010,82,Mujer,25,"No tiene obra social, prepaga o plan estatal",10540.0
2010,82,Varón,25,"No tiene obra social, prepaga o plan estatal",10163.0
2010,82,Mujer,25,Obra social o prepaga (incluye PAMI),15404.0
2010,82,Varón,25,Obra social o prepaga (incluye PAMI),15667.0
2010,82,Mujer,25,Programas o planes estatales de salud,434.0
2010,82,Varón,25,Programas o planes estatales de salud,413.0
2010,82,Varón,26,"No tiene obra social, prepaga o plan estatal",9273.0
2010,82,Mujer,26,"No tiene obra social, prepaga o plan estatal",9910.0
2010,82,Mujer,26,Obra social o prepaga (incluye PAMI),15296.0
2010,82,Varón,26,Obra social o prepaga (incluye PAMI),15621.0
2010,82,Varón,26,Programas o planes estatales de salud,536.0
2010,82,Mujer,26,Programas o planes estatales de salud,368.0
2010,82,Mujer,27,"No tiene obra social, prepaga o plan estatal",9115.0
2010,82,Varón,27,"No tiene obra social, prepaga o plan estatal",9026.0
2010,82,Mujer,27,Obra social o prepaga (incluye PAMI),15494.0
2010,82,Varón,27,Obra social o prepaga (incluye PAMI),15794.0
2010,82,Mujer,27,Programas o planes estatales de salud,423.0
2010,82,Varón,27,Programas o planes estatales de salud,491.0
2010,82,Mujer,28,"No tiene obra social, prepaga o plan estatal",9331.0
2010,82,Varón,28,"No tiene obra social, prepaga o plan estatal",9465.0
2010,82,Mujer,28,Obra social o prepaga (incluye PAMI),16509.0
2010,82,Varón,28,Obra social o prepaga (incluye PAMI),16383.0
2010,82,Mujer,28,Programas o planes estatales de salud,421.0
2010,82,Varón,28,Programas o planes estatales de salud,479.0
2010,82,Mujer,29,"No tiene obra social, prepaga o plan estatal",9135.0
2010,82,Varón,29,"No tiene obra social, prepaga o plan estatal",8719.0
2010,82,Mujer,29,Obra social o prepaga (incluye PAMI),16819.0
2010,82,Varón,29,Obra social o prepaga (incluye PAMI),16281.0
2010,82,Mujer,29,Programas o planes estatales de salud,335.0
2010,82,Varón,29,Programas o planes estatales de salud,412.0
2010,82,Varón,30,"No tiene obra social, prepaga o plan estatal",8995.0
2010,82,Mujer,30,"No tiene obra social, prepaga o plan estatal",9136.0
2010,82,Mujer,30,Obra social o prepaga (incluye PAMI),17770.0
2010,82,Varón,30,Obra social o prepaga (incluye PAMI),17105.0
2010,82,Mujer,30,Programas o planes estatales de salud,425.0
2010,82,Varón,30,Programas o planes estatales de salud,527.0
2010,82,Varón,31,"No tiene obra social, prepaga o plan estatal",8429.0
2010,82,Mujer,31,"No tiene obra social, prepaga o plan estatal",8705.0
2010,82,Varón,31,Obra social o prepaga (incluye PAMI),16555.0
2010,82,Mujer,31,Obra social o prepaga (incluye PAMI),17479.0
2010,82,Varón,31,Programas o planes estatales de salud,410.0
2010,82,Mujer,31,Programas o planes estatales de salud,487.0
2010,82,Mujer,32,"No tiene obra social, prepaga o plan estatal",8069.0
2010,82,Varón,32,"No tiene obra social, prepaga o plan estatal",8251.0
2010,82,Mujer,32,Obra social o prepaga (incluye PAMI),16944.0
2010,82,Varón,32,Obra social o prepaga (incluye PAMI),16269.0
2010,82,Mujer,32,Programas o planes estatales de salud,444.0
2010,82,Varón,32,Programas o planes estatales de salud,384.0
2010,82,Varón,33,"No tiene obra social, prepaga o plan estatal",7819.0
2010,82,Mujer,33,"No tiene obra social, prepaga o plan estatal",7973.0
2010,82,Varón,33,Obra social o prepaga (incluye PAMI),16736.0
2010,82,Mujer,33,Obra social o prepaga (incluye PAMI),16683.0
2010,82,Varón,33,Programas o planes estatales de salud,389.0
2010,82,Mujer,33,Programas o planes estatales de salud,373.0
2010,82,Varón,34,"No tiene obra social, prepaga o plan estatal",6993.0
2010,82,Mujer,34,"No tiene obra social, prepaga o plan estatal",6749.0
2010,82,Varón,34,Obra social o prepaga (incluye PAMI),15234.0
2010,82,Mujer,34,Obra social o prepaga (incluye PAMI),15703.0
2010,82,Varón,34,Programas o planes estatales de salud,337.0
2010,82,Mujer,34,Programas o planes estatales de salud,334.0
2010,82,Mujer,35,"No tiene obra social, prepaga o plan estatal",6591.0
2010,82,Varón,35,"No tiene obra social, prepaga o plan estatal",6903.0
2010,82,Mujer,35,Obra social o prepaga (incluye PAMI),15217.0
2010,82,Varón,35,Obra social o prepaga (incluye PAMI),14785.0
2010,82,Mujer,35,Programas o planes estatales de salud,313.0
2010,82,Varón,35,Programas o planes estatales de salud,373.0
2010,82,Mujer,36,"No tiene obra social, prepaga o plan estatal",6250.0
2010,82,Varón,36,"No tiene obra social, prepaga o plan estatal",6235.0
2010,82,Mujer,36,Obra social o prepaga (incluye PAMI),14674.0
2010,82,Varón,36,Obra social o prepaga (incluye PAMI),13687.0
2010,82,Mujer,36,Programas o planes estatales de salud,408.0
2010,82,Varón,36,Programas o planes estatales de salud,324.0
2010,82,Varón,37,"No tiene obra social, prepaga o plan estatal",6353.0
2010,82,Mujer,37,"No tiene obra social, prepaga o plan estatal",6273.0
2010,82,Varón,37,Obra social o prepaga (incluye PAMI),13316.0
2010,82,Mujer,37,Obra social o prepaga (incluye PAMI),14095.0
2010,82,Varón,37,Programas o planes estatales de salud,319.0
2010,82,Mujer,37,Programas o planes estatales de salud,397.0
2010,82,Mujer,38,"No tiene obra social, prepaga o plan estatal",6121.0
2010,82,Varón,38,"No tiene obra social, prepaga o plan estatal",5935.0
2010,82,Mujer,38,Obra social o prepaga (incluye PAMI),13404.0
2010,82,Varón,38,Obra social o prepaga (incluye PAMI),13168.0
2010,82,Mujer,38,Programas o planes estatales de salud,365.0
2010,82,Varón,38,Programas o planes estatales de salud,297.0
2010,82,Mujer,39,"No tiene obra social, prepaga o plan estatal",6229.0
2010,82,Varón,39,"No tiene obra social, prepaga o plan estatal",5829.0
2010,82,Mujer,39,Obra social o prepaga (incluye PAMI),13779.0
2010,82,Varón,39,Obra social o prepaga (incluye PAMI),13048.0
2010,82,Mujer,39,Programas o planes estatales de salud,364.0
2010,82,Varón,39,Programas o planes estatales de salud,378.0
2010,82,Mujer,40,"No tiene obra social, prepaga o plan estatal",5813.0
2010,82,Varón,40,"No tiene obra social, prepaga o plan estatal",6087.0
2010,82,Mujer,40,Obra social o prepaga (incluye PAMI),13617.0
2010,82,Varón,40,Obra social o prepaga (incluye PAMI),12995.0
